Created At,Screen Name,Tweet Text
Sat Dec 14 16:50:15 +0000 2024,hinata__ba,"久川凪さんのパフォーマンス、拝見させていただきました。14歳のJCアイドル。不思議なペースのアイドル。とっても華奢な手足を可愛らしく動かして踊るアイドル。MCも歌も""らしさ""を感じるアイドル。実在性久川凪、というか久川凪の実在でした。 #アイマスEXPO_ライブ_DAY1 #アイマスエキスポ #imas_cg"
Wed Dec 25 10:35:42 +0000 2024,hinata__ba,凪さんと新年を迎えるご準備を...🐟♡ #デレステ
Sun Dec 15 12:18:57 +0000 2024,hinata__ba,放送直前PVも公開されました！ 来年2025年1月10日放送開始🌙 prime videoにて全世界独占配信🌟 よろしくお願いいたします🙇🏻‍♀️ #ユーベルブラット
Sun Dec 08 03:55:09 +0000 2024,hinata__ba,本日は大阪でのお渡し会です💨 リリイベ2日目もよろしく〜🌷✨
Tue Nov 26 09:58:45 +0000 2024,hinata__ba,いっぱいサイン書きました！🐷🤍 みんなのもとに届け〜ぶたちゃんサイン！ #Room612
Tue Dec 31 07:32:46 +0000 2024,hinata__ba,3rd single「Stella」試聴動画公開🌟 ぜひたくさん聴いてくださいね💭 #ユーベルブラット
Mon Nov 04 02:09:07 +0000 2024,hinata__ba,グッズの販売は本日まで❣️ ぜひチェックしてみてくださいね🌟 #もこげー #もこメント
Tue Dec 31 04:42:20 +0000 2024,hinata__ba,本日仕事納めアンド始めです‼️ 2024年ありがとうございました〜〜✌🏻
Fri Nov 08 11:42:53 +0000 2024,hinata__ba,太もものほくろ見えました！？❤️‍🔥 #エーテルゲイザー #エテゲザ
Sat Dec 14 03:48:51 +0000 2024,hinata__ba,姫嶋トモリさんのクリスマス着せ替え🎄🎅🏻 ヘッドドレスに三つ編み、可愛い、、❤️💙 #みんはや
Sun Dec 15 12:15:13 +0000 2024,hinata__ba,ご来場ありがとうございました❣️ たくさんお話しさせていただきました☺️  とにかく早く皆さんにお届けしたい...！ 改めて来年1月の放送をお楽しみに✨  ピーピ役 立花日菜 💜 #ユーベルブラット
Sat Oct 26 17:33:02 +0000 2024,hinata__ba,第4話ご視聴ありがとうございました！ 見事ヒュドラにリベンジ❗️だけど...❓ マルグルス...サーベリア...、ばいばい...👋🏻 シークの正体はジークさんだった⁉️ 来週もよろしくお願いいたします🙇🏻‍♀️ #その治癒師
Wed Nov 06 13:11:42 +0000 2024,hinata__ba,店舗さんの方にご挨拶行かせていただきました🩵それぞれサインやコメント書いてきたのでぜひ見つけてみてくださいね💨💨改めて、2nd本日発売でした❕たくさん聴いてください❕
Fri Nov 15 15:00:31 +0000 2024,hinata__ba,『Übel Blatt～ユーベルブラット～』の エンディング主題歌を担当させたいただきます❕ キャストとしてもアーティストとしても この大切な作品を愛していけたらと思います。 放送を楽しみにしていただけると嬉しいです！ #ユーベルブラット
Sat Nov 16 12:01:56 +0000 2024,hinata__ba,今月の #もこげー は11月18日20時❣️🎮 ずっとやってみたかったどら焼き屋さん！ やったー！楽しみだー！🐈 後半はみんなと遊ぶよ〜〜💨💨 よろしく願いいたします🫶🏻
Mon Nov 11 08:08:43 +0000 2024,hinata__ba,ウインクちてる〜！！かわち〜（ ;  ; ） #ウマ娘
Tue Nov 19 07:26:58 +0000 2024,hinata__ba,「ネコたん！弐」初回公演は本日より㊗️✨ 立花は明日出演予定でございます💨 そして会場で購入できるグッズに 前回の出演回のエムカードなるものが⁉️ どちらもよろしくお願いいたします🙇🏻‍♀️ #ネコたん
Sun Dec 22 14:07:30 +0000 2024,hinata__ba,SEASIDE Christmas Festival 2024 White Stage☃️🤍昼の部☀️夜の部🌕 ご来場ご視聴ありがとうございました💭 ほんとに！しあわせ！楽しかった！ 初めましての方とも仲良くなれるのが シーサイドイベントのいいところです🎶 ひまなっつ今月放送25日もよろしくね🌻 #シーサイドクリスマス
Sun Oct 13 10:57:41 +0000 2024,hinata__ba,#縁かうんと 特番だァ〜〜〜〜‼️
Sat Oct 19 17:00:40 +0000 2024,hinata__ba,はじまりましたー！ #その治癒師
Mon Dec 23 11:45:27 +0000 2024,hinata__ba,本日この後21時より生配信です💨💨 #デレラジ
Thu Oct 31 03:49:09 +0000 2024,hinata__ba,昨夜はご視聴ありがとうございました❣️ ゲームどっちも楽しかったねえ✨ リニューアルした #もこげー も よろしくお願いいたします🎮🧸🙇🏻‍♀️ イベントアーカイブ、イベントグッズ、 まだ購入できますのでそちらもよろしく❣️
Sun Dec 15 02:51:23 +0000 2024,hinata__ba,本日は #アイマスエキスポ day②✌🏻 凪さんは今日もシンデレラガールズとして LIVE SHOWCASEに出演いたします🌟 ちぐはぐな双子をよろしくお願いします🙇🏻‍♀️ #アイマスEXPO_ライブ_DAY2  #アイマス20周年イヤー
Sat Oct 26 08:41:42 +0000 2024,hinata__ba,「悠き空想の箱庭」イベントPVが公開されました🌟 万事、よろしくです🍂✨ #エーテルゲイザー #エテゲザ
Sat Nov 30 14:02:37 +0000 2024,hinata__ba,本日第9話放送です🌟 #その治癒師  いつもより30分遅い放送なのでご注意ください❕
Wed Jan 08 04:05:25 +0000 2025,hinata__ba,#アイドルの養育費 🤍💸👀 リリースされました💨💨💨☀️ たくさん聞いてください！ばぶー！👼🏻
Sat Nov 16 07:24:07 +0000 2024,hinata__ba,本日26時より第7話放送です❤️‍🔥 よろしくお願いいたします🙇🏻‍♀️ #その治癒師
Mon Oct 21 08:43:36 +0000 2024,hinata__ba,セブンの群馬玉こんにゃく絶対食べたくてのぼり？広告？に釣られてお店入るけど1回もまだ出会えてない😡😡😡玉こんなんて春夏秋冬食べたいんだけど💢💢💢どこ！？！？
Wed Nov 27 08:54:41 +0000 2024,hinata__ba,「Seaside Valentine Festival 2025」day① 昼夜両部出演いたします❣️🍫🍫🍫 甘めらしいです！甘め、、とは？？？
Sat Oct 26 09:13:22 +0000 2024,hinata__ba,リニューアル後初の #もこげー は 10月30日20時より生放送です🧸🎮 「スーパーボンバーマンR2」で遊んで、 「PIKO PARK」をみんなと遊ぶよ🌟 今月もよろしくお願いいたします💨
Sat Dec 07 14:27:40 +0000 2024,hinata__ba,2ndリリイベ初日名古屋編❤️‍🔥 無事終了いたしました〜〜〜☺️ みんないつも本当にありがとう！ 明日は大阪でお渡しです！よろしくね🌷
Sat Dec 14 17:01:06 +0000 2024,hinata__ba,はじまりました！ #その治癒師
Tue Nov 26 10:02:29 +0000 2024,hinata__ba,#Room612 グッズ紹介〜〜💨💨 今日は缶バッチとブロマイド📸 過去のオフショットや撮り下ろしのサンタも❤️ 缶バッチはいろんな人のこだわりが詰まった力作です‼️ 実際に手に取っていただけるのを楽しみにしています☺️
Sat Oct 26 17:01:39 +0000 2024,hinata__ba,はじまりました！ #その治癒師
Wed Dec 11 12:08:10 +0000 2024,hinata__ba,『ドリーム・オン・クリスマス2024』🎄 デネブたちのクリスマス大冒険🦌💨 イベントはもちろん、バイノーラルの 収録もさせて頂きました🌟🌟🌟 デネブとのクリスマス楽しんでくださいね 🎅🏻❤️  「こっちで待ってるよ！」  #白猫プロジェクト
Thu Jan 09 03:31:36 +0000 2025,hinata__ba,「Übel Blatt～ユーベルブラット～」 放送直前生放送❕本日20時です💭 ピーピ役で出演させていただきます☺️ #ユーベルブラット #UbelBlatt
Thu Nov 28 13:06:42 +0000 2024,hinata__ba,"今回はTシャツとパーカー❣️#Room612  グレーって言ったけどネイビーですね！ ネイビー×ピンクこだわりポイントです💨 TシャツはL,XL！パーカーはワンサイズ！ どちらも使いやすいデザインだと思います🌟"
Thu Oct 24 14:10:05 +0000 2024,hinata__ba,📢お知らせ📢 モディファイヤ「アイビス・テウト」 演じさせていただきました🌟🍂 紹介PVもぜひご覧ください！🖋️ #エーテルゲイザー #エテゲザ
Wed Dec 18 06:15:08 +0000 2024,hinata__ba,#大悪魔エリス降誕祝祭 😈🥀❤️ 今年もおめでとう💭
Sat Nov 09 13:54:21 +0000 2024,hinata__ba,「キスマイ宮⽥のニコ⽣やったってitʼs Alright!」 ゲスト出演させていただきます💭 #その治癒師 #宮田ニキ生
Tue Dec 31 17:35:31 +0000 2024,hinata__ba,あけおめでございます㊗️💭 改めてこれからもよろしくお願いします🐍 https://t.co/FINO1HFNlZ
Sun Dec 01 01:07:28 +0000 2024,hinata__ba,2nd singleヒット祈願企画❤️‍🔥 ぜひご視聴ください✨
Tue Dec 31 07:31:03 +0000 2024,hinata__ba,インドア系なら❔トラックメイカー💭 #idolmaster #imas_cg
Sat Oct 12 17:33:11 +0000 2024,hinata__ba,ご視聴ありがとうございました‼️ アーミア初登場でした...！✨ 稲妻の剣...大丈夫かなあ...？？？ 来週もよろしくお願いします🙇🏻‍♀️ #その治癒師
Fri Dec 06 05:53:55 +0000 2024,hinata__ba,夜の部はあまみが来てくれました💨 当日あまみもイベントあったのにありがとうねええ いっぱい褒めてくれてうれちい。。
Wed Oct 30 05:43:40 +0000 2024,hinata__ba,2nd発売記念フリーライブ💨💨💨 もう5日後⁉️早い‼️ ご予定合うかたはよろしくお願いします❤️‍🔥
Sat Dec 14 03:54:06 +0000 2024,hinata__ba,本日は東京でのお渡し会です🌷 リリイベ3日目！よろしくお願いします💨
Wed Nov 06 13:34:32 +0000 2024,hinata__ba,プロジェクト発表会にくりりん役で出演させていただきておりました🎨🎶 ぜひアーカイブもチェックしてみてください✅
Tue Oct 15 08:51:43 +0000 2024,hinata__ba,「#ネコたん！弍 ～猫町怪異奇譚～」  前回に引き続き財部梨杏役で出演いたします🩷🐈 りあんさまにまた会える！嬉しい！ 立花は11月20日17時開演のソワレに出演いたします💨 何卒よろしくお願いいたします🙇🏻‍♀️❣️
Sat Dec 28 11:27:46 +0000 2024,hinata__ba,本日2ndリリイベ最終日でした💨💨 そしてリアルイベント納め🌟 来年もよろしくお願いいたします🙇🏻‍♀️
Wed Dec 25 10:52:09 +0000 2024,hinata__ba,【✨お知らせです✨】 レコメン！ラジオドラマ「相性1%の恋」にて 「小鳥遊陽葵」を演じさせていただきました💭 文化放送「 #レコメン！」内で放送されます☺️ 放送をお楽しみに❣️ #イチ恋
Tue Nov 12 06:02:52 +0000 2024,hinata__ba,今月の放送は明後日14日の21時からです💭 いつもと違うかんじなので注意してね！☺️ 安心してください、内容はいつもクオリティです（たぶん） #ひまなっつ
Sat Nov 23 17:33:56 +0000 2024,hinata__ba,ご視聴ありがとうございました❕ いろいろなことが明かされてきました... 来週もよろしくお願いします🙇🏻‍♀️ #その治癒師
Sat Oct 26 09:16:44 +0000 2024,hinata__ba,本日深夜26時から第４話放送です！⚔️ #その治癒師
Sat Nov 09 13:48:29 +0000 2024,hinata__ba,本日26時より第6話放送です💨 #その治癒師
Sun Dec 01 01:11:11 +0000 2024,hinata__ba,リハーサルの時のわたしだ！！！！！ 本日はわたしの1stイベントです❣️🏠 会場でお会いしましょう〜〜🌟 #Room612
Fri Nov 01 12:03:15 +0000 2024,hinata__ba,気だるげで眠たげだけど腕は一級品...❣️ 「チルタイム」発売をお楽しみに♪
Thu Nov 21 07:06:12 +0000 2024,hinata__ba,#好きなのバレバレ MVが公開されました💨 ここからふたりの物語がはじまっていくんだね... 気になるところたくさんありましたが❕ 続きのお話が気になります🌟🌟🌟 ぜひたくさんチェックしてくださいね✅
Tue Oct 22 13:28:26 +0000 2024,hinata__ba,#ひまなっつ プライベート風女子会🌷 #️⃣⑤が更新されてます🌟 よろしくお願いいたします〜〜！
Sat Nov 16 07:21:28 +0000 2024,hinata__ba,本日から〜❣️たくさん歌ってください💭
Tue Oct 15 08:45:12 +0000 2024,hinata__ba,アーミアちゃんは気弱な魔法使いの少女🪄 #その治癒師
Fri Nov 22 09:04:45 +0000 2024,hinata__ba,本日こちら出演させていただきます❣️ 21時より生放送よろしくお願いします💨 #その治癒師 #宮田ニキ生
